smiles,egfr,her2,qed,sa,source
CCC1(C(=O)C2(S)C=C(NC)CC2)C=NC(=O)C(C2=CN(C)C(F)=CN2C)=N1,-7.3,-7.3,0.5389,5.4875,seed333
CCN1CC=C(N)C(CN)=C1C1=C(N(C=O)CN)C(C)=C(C)C=C1N1CC(=O)OC(NC)=C1N,-7.1,-7.4,0.193,4.3304,seed333
N#CC(=O)c1c(C=O)c(C(N)=O)nc(S(=O)(=O)CC2C=C(N)CC2)c1OC=O,-7.2,-7.3,0.3144,4.5682,seed333
CCNC1=C(N)C(F)=C(N)C(C2(F)C=CC=N2)=C1ONC(C)(O)N(C)C,-7.2,-7.3,0.2122,4.956,seed333
CCCN(CCN)C1=C(N)C(O)=C(C2(F)C=CN=C2C)C(C(C)=O)=C1O,-7.2,-7.2,0.2544,4.2449,seed333
CNC1CC=C(F)C(C)=C1c1c(N(C)C)ccc(C)c1NC1(N)C=COC1,-7.2,-7.2,0.6925,4.6229,seed333
CC1=C(C)C(C=O)(C(=O)CN)C(F)(C2=C(O)C(C)=C(F)C(C)=C2N)C=C1,-7.2,-7.2,0.4323,4.7217,seed333
CN(S)C1CC(O)(c2cnc(C(=O)C=O)c(C(C)(F)C=O)c2S)C(O)=C1O,-7.2,-7.2,0.2026,5.2847,seed333
NC1=C(Br)C(N)=C(C(N)F)C=C1N(N)C1=NC(C2=CCC=C2)=NC=C1O,-7.2,-7.2,0.2179,4.5497,seed333
CCC1=CC(Br)=NC(F)(N(C2=CNC(N)=CN2C(C)(O)O)C2=C(N)C(NC)=C(O)C(C(=O)O)=C2)O1,-7.7,-6.7,0.1035,5.0567,seed333
CCNC1(C(=O)C2=C(C(NC(C)O)(C(C)=O)C(C)(C)F)C(CC)=CC2=O)CCN=C1NCN,-7.2,-7.2,0.2181,5.2656,seed333
C=C(OC1=C(I)N=CN(C2=C(CO)C(CC#N)=C(CO)C(O)=C2C)C1Cl)SC=O,-7.2,-7.2,0.1484,4.9397,seed333
CCC(=O)c1ccc(-c2c(C)cc(C)c(S)c2N)c(N2CC(O)=NC2=O)c1,-7.2,-7.2,0.4159,3.351,seed333
CC1=C(C2=C(OCN)N=C(F)C(C(=O)O)=C2O)C(C)=C(CN(C)C)CC1,-7.2,-7.2,0.5244,3.5747,seed333
CNC1C=CC(N(C#CO)C2=C(C)N(C(=[SH]C)C3=CC=C(C)N3)C(OC)=C3NC=CC=C32)=CC1=O,-7.2,-7.2,0.1871,5.4504,seed333
CC1=C(C2(O)C(C)C(C)(Cl)C=CN2C(C)(N)CNCN)C(C)(F)C=NC1,-7.2,-7.2,0.3248,5.9061,seed333
CC(=O)CC1=NC2SCC(O)=C2C(C(C)(CN)NC(N)=O)=C1CCC(C)N,-7.2,-7.2,0.4142,4.9898,seed333
CC1=CNC(=O)NC1=CC12NCC=C(F)C1(N)NCC(F)=C2OC(N)=O,-7.2,-7.2,0.3989,5.3955,seed333
COc1cc(S)nc(C2=CN(C)C(C(Br)N(CO)C3CC=CN3)=C(F)O2)c1,-7.6,-6.8,0.2616,5.2945,seed333
CCC(O)C1(C)NCC(C(N)(C(O)CF)N(C)C(=O)C2=CC=CC2)=C(N)N1,-7.1,-7.3,0.3156,5.4367,seed333
CCC1=CN=C(C(=O)C2=C([SH]=O)C(=O)C(C)N=C2)C(C=O)=C1N1C(=O)CC(C)=C1N(C)C(C)Cl,-7.3,-7.1,0.1897,5.241,seed333
CC1=CC(F)(C(O)S)C(C2=CCC(N)(S)C2)=C(c2ccc(CP)cc2C)C1=O,-7.1,-7.2,0.3281,5.2702,seed333
CNC1(F)OC(N)OC(C2=C(C)N(C3CC=CC3)C(C)N=C2)=C1N(C)C(=O)O,-7.1,-7.2,0.4901,5.3425,seed333
CC1=C(O)C(=C(Cl)C(=O)F)SC(C(N)=O)=C1C1(C=O)C=CC=C1C(N)=O,-7.1,-7.2,0.3631,4.7715,seed333
CC1=C(CN)C(=O)C(C)=C(C2=C(C(=O)O)C=C(Cl)C(C(N)F)=C2N)C1=O,-7.1,-7.2,0.3522,3.8823,seed333
CCC1(C)C(N)=COC(CN2C=CSC(N)=C2Cl)(C2(C3=NC(=O)C=CC3=O)CC=CN2)N1C,-7.4,-6.9,0.4942,5.7597,seed333
CCNCC(C)(C)C1=NC(O)(C2(O)C(C=O)=NC(=O)C(C)=C2F)N=C1N,-7.1,-7.2,0.4531,4.88,seed333
COC(Br)(C=O)N1N=C(CO)N(S)C(C2=C(C3OCC=C4C=CC=C43)C=CC(C)(C)C2)=N1,-7.1,-7.2,0.242,5.5967,seed333
O=Cc1cc(N(CS)c2cccnc2)c(C2CC=CC2)c(-c2cccnc2)n1,-7.2,-7.1,0.2842,3.4085,seed333
CN1C=C(C2=CC=CC=C2)C(N2C=CCC(CN)=C2C=O)=C(OC=O)C1Cl,-7.1,-7.1,0.4605,4.4108,seed333
CCN(S)C1=C(C2=CC=C(C)S2)C2C(O)=NC(O)=C(S)C2C(CN)=C1O,-7.1,-7.1,0.4253,5.0222,seed333
COC(C)C1(N2NCCC(NC3C=CCC3)=C2C)OC(N)=C(O)C(C(N)=O)=C1C,-7.1,-7.1,0.4129,5.142,seed333
NCN1C(S)=NC(C2(F)N=NC(F)=CO2)=C(N)C1(CN)C1=CC=CC=C1,-7.1,-7.1,0.463,5.021,seed333
CNC(NC(N)(NC)C1=C(N)C(F)(C(S)(I)C(=O)NC(N)=O)CC1)C(=O)CN,-7.4,-6.8,0.0663,5.527,seed333
CC(=O)C1=C(C(=O)C2(C)C=CC=CN2)C(N)(N)NC(C)=C1CNC1CO1,-7.1,-7.1,0.3093,5.0077,seed333
CCNCC1=C(C2=C(N(CN)C3=CC=CC3)C(C)C(C(=O)NC)=C(C(C)C)C2OC)CC(=O)CS1,-7.1,-7.1,0.3964,5.0375,seed333
CCC(=O)C(=O)N1C(C=O)=CC(=O)C2(C(C)(CCl)NC(C)O)N(C)C12Cl,-7.1,-7.1,0.1527,5.5571,seed333
CCC1=CC=C(C2=COC(CN)=C(O)C2(S)CCl)C2NC=CC(CC)=C12,-7.1,-7.1,0.4214,5.3215,seed333
CC1=CNC(C)(C2=C(C3=CCNC=C3)C(O)=C(N)C(C3(S)CC3)=C2)C=C1,-7.1,-7.1,0.3211,4.8585,seed333
C=C(N)C(O)(c1c(N)c(NC2CC=CN2C)c(C)c(N)c1O)C(C)(N)OC,-7.1,-7.1,0.1605,5.1794,seed333
CC1=NCC(NC2=C(N(CN)C(C)(O)C(N)=O)C(F)=C(N)C(N)=C2F)=C1,-7.1,-7.1,0.2982,4.5788,seed333
CNC1(C2C=NCCN2C)C(OCN)=C(C=O)C=C(C2(O)C=CCC2)N1C=O,-7.1,-7.1,0.2934,5.5859,seed333
CC1=CC=CC(N)N1C(=O)C1(C(=O)C=O)OC(C(=O)O)=C(C=O)C=C1C,-7.1,-7.1,0.3825,4.9672,seed333
CCC1=C(C)CC(ON)=C(N)C1(O)N(C)C(CN)OC1(C)C=C(C(C)C)CC1,-7.1,-7.1,0.283,5.3135,seed333
C#CN1C=C(C2C=CC(C)=C2)N(C)C(CN(C)O)=C1C1=CC(S)=C(CN)C=C1,-7.1,-7.1,0.4067,4.7364,seed333
C=C1C(C=O)=NN(C)C(C2=C(O)N=C(O)N=C2C2=CC(C)=CC=C2)=C1N,-7.1,-7.1,0.7164,3.577,seed333
CC(=O)C1=CC(C)=C(C(C)(C2=CCC=NC2=O)C(O)N(C)C)C(C)=C1C,-7.1,-7.1,0.6505,4.3379,seed333
CC1=C(C)C(F)=C(C2=C(S)CC=CN2C)C(C2=CC(C)=C(N)C(N)=C2)=C1,-7.1,-7.1,0.514,3.4685,seed333
CC(=O)C(C=O)NC1=C(C(N)C(N)S)C2=C(C)CN=CC2=C(C#N)C1O,-6.9,-7.2,0.1748,5.4764,seed333
CCCNc1nc(C2(C)CCC(CC(C)CC=O)=C2N)c(O)c(O)c1CCC,-7.0,-7.0,0.4478,4.3384,seed333
COC(=O)C1=C(c2c(C)cc(CO)c(F)c2N2CCC(N)=C2N)CC(F)C=C1,-7.0,-7.0,0.6801,4.2318,seed333
CCN1CC(C(C)OC)=C(S)C=C1OC1(C)OC=C(C)C(C)(C(=O)S)O1,-7.0,-7.0,0.6667,5.4117,seed333
CC1=C(N)C(F)(N(C)CN)C(C(=O)C(=O)C2(N)CCC(CCO)=C2O)=C(C)C1,-6.9,-7.1,0.2333,4.9531,seed333
CCNC1(F)C=CC(O)(C2=CC(C)=CC=C2O)C(N(C)C2=CCCC2)=N1,-7.0,-7.0,0.5708,4.4938,seed333
CC1=NC(C)=C(C2=CN(C=O)CC(OC3=CC=CC=C3)=C2C)C(C2=C(C)C=CC=C2N2C=CSC2)=C1C=O,-7.0,-7.0,0.3239,3.8705,seed333
CC1(O)NC(O)([SH]=O)OC(C(=O)C(N)(N)C(C)(C)C)=C1NC1(N)C=COC1,-7.0,-7.0,0.1724,5.8671,seed333
CC(N)(C(=O)CN)C(C=O)C(S)=NC1=C(OC(N)=O)NC(=O)C(N)(O)C1,-6.9,-7.1,0.0765,5.3443,seed333
CCC1=C(O)C(=O)C(C2=C(O)C=C(C=O)C(CCNC)=C2N)=C1C(=O)Cl,-6.9,-7.1,0.3235,3.5547,seed333
NCc1c(O)c(C(=O)Cl)c(N2CC=C(C=O)S2)c(C2(S)C=CCC2=O)c1NC(=O)F,-7.0,-7.0,0.1244,5.0497,seed333
CCN(C)C1=C(C(=C2C=C(CO)C=CC2)C2CC=C(C)CN2)C(O)=C(C)CC1=O,-7.1,-6.9,0.6207,4.7008,seed333
CNC1(C(=O)c2c(C(=O)C(=O)C=O)sc(C(=O)F)c2OC(O)S)C=C(N)CC1,-7.0,-7.0,0.0817,5.1958,seed333
CNC1=C([SH](C)N)OC(CC(=O)Cl)(C(N)(N)C2=CC=CC(N)=C2)C(=N)N1,-7.0,-7.0,0.1381,5.1711,seed333
CCC(C)C1C(O)=C(C2=C(N)NC(C=O)=C(O)S2)OC(=O)C1(O)N1CC1,-7.0,-7.0,0.2563,5.1683,seed333
CCC1=C(C(=O)C2(N)ONC(O)=C(C(C)(N)S)S2)C(O)=NC(=O)C1(O)O,-7.0,-7.0,0.2026,5.376,seed333
COC1(O)C(C)C(C)(N)SC(N)(c2ccc(C(=O)O)c(N)c2)C1N1CCC=N1,-7.0,-7.0,0.3528,5.2032,seed333
CC1=C(O)C(CC#N)(NC2=C(N=O)C(O)=C(Br)C(C(N)=O)=C2O)C=CO1,-7.0,-7.0,0.2714,4.6841,seed333
CNCN(CN)C1=CC(C2=CC(NC)=CC(C)=C2C=O)=C(C(=O)O)C=C1,-7.0,-7.0,0.4237,3.1018,seed333
CCC1=C(F)C2(C)C(N)=C(NC)C(=O)C(N)=C2C2(C=C=O)CC(Br)=CC12O,-7.0,-7.0,0.4977,5.5071,seed333
CCc1nc(C(C)CC)c(O)c(N2CCC(N(C)C)=C2NC=O)c1C(O)(O)Br,-7.0,-7.0,0.2688,4.4451,seed333
CNC1=CC=CC(F)(C(C)(C2=C(S)C(N)=CNN2C2=NCCC2)N2C=CCC=C2)O1,-7.0,-7.0,0.514,5.6029,seed333
C=CCC1=C(C2=C(NS)C(CC)(OCC)C(=O)N2)C(C)=CC(C(=O)CC)=C1CN,-7.0,-7.0,0.2665,4.2248,seed333
CNC1=C(C)C(S)=C(C=N)NC1(F)N(COC1(N)C=CC(O)=C1)C(=O)Cl,-7.0,-7.0,0.1321,5.6454,seed333
CCNc1c(C(=O)NC)c(C2(C=O)C=C(C)CN2)c(CN)c(O)c1N(C)C,-7.0,-6.9,0.3506,4.3407,seed333
CNC(OC1=C(O)CCC1)C1=C(CN)C(S)(C(=O)OC(=S)[SH]=O)C=C(Cl)C1N,-6.9,-7.0,0.1093,5.7386,seed333
NSC1=C(C(=S)C=O)C(C=O)=C(C2=CNC=CO2)C(C2=CC=CC=C2)=N1,-7.0,-6.9,0.3403,3.8851,seed333
CCC(CC)OC1=NOC(c2c(C)c(N3CCC(CO)=C3O)c(C(N)Cl)c(C)c2N(C)CO)=C(N(C)C)C1C,-6.8,-7.1,0.1867,5.204,seed333
CNON1C(S)=C(N)C=C(OC2=C(C=O)C(=O)C(=O)C([SH]=O)=C2NC)C1(C)N,-6.9,-6.9,0.066,5.4232,seed333
CC1=C(N(C)C(C(=O)C=O)C2(F)N=C(N)C(O)=CC2C)C(C=O)=CC=C1,-6.9,-6.9,0.4509,4.7437,seed333
C=NCC1=C(OC(C)N2C(N)=C(NCF)N(CC(C)N)C(C(S)CC)=C2CO)NC(C)=CN1O,-6.9,-6.9,0.1169,5.8094,seed333
CNC1(N(C)C(O)C2(S)OC(=C(C(=O)O)C(C)S)C=CN2C)C=CC=C1,-6.9,-6.9,0.2588,5.6756,seed333
CC(=O)C1=C(C)C(N)(N)C(C(O)C2(C)CC=C(C)C2)=C(N(C(C)C)C(C)O)N1,-6.9,-6.9,0.342,5.0481,seed333
COC1(N(C)C2=C(C(=O)N(C)C)C(O)=CC=C2C2=C(C)C=CC=C2)CO1,-6.9,-6.9,0.6592,3.4299,seed333
CC(C)C1=CCOC1(C=O)c1c(Cl)c(C(C)N)c(N)c(C(N)=O)c1N(C)C,-6.9,-6.9,0.3852,4.5916,seed333
NC(=S)C1=C(C2=C(C=O)C(N)=C(N)C=C2)C(N)=C(F)C(N2CO2)=C1C=O,-6.9,-6.9,0.2611,4.1826,seed333
CNC1=CC(CN)=C(C2=C(NC)C=CC=C2)C(C2=NC=CC(C)=N2)=C1S,-6.9,-6.9,0.5152,3.0383,seed333
CC1=CC(C2=CC(N)C=C2N)(C2=C(N)C(N)=C(N)C(N)=C2N)NC(F)=C1,-6.9,-6.9,0.2721,5.0925,seed333
CC1=CC(O)=C(C2(C=O)OC(O)CC=C2N(C)C)C(O)=C1C1=CCCC1,-6.9,-6.9,0.716,4.6299,seed333
CCN1C(C(O)(F)C(=S)C2C=CCC2)=C(CF)NC(N(C)C=O)C1(C)C=O,-6.7,-7.1,0.3645,5.5736,seed333
CC(=O)C1=CC=C(N(C(C)N(C)C)C(C)(C)C(N)C2=CCC=N2)C(=O)C1,-6.9,-6.9,0.7046,4.9303,seed333
Cc1nc(C(C)N(C)C)c(C=N)c(C2(Br)CC=C(C(C)N)C2)c1C(O)(S)CO,-6.9,-6.9,0.1383,5.4439,seed333
CN(CO)C1=C(N(C=O)C(=O)C2C=CCN2)OC(=C=O)C=C1NCC=O,-6.9,-6.9,0.1937,5.1567,seed333
CC1=C(CN)C(N)(c2c(C)cc(S)cc2C=O)C(=O)C(C)N1C1(O)C=CCC1,-6.9,-6.9,0.3479,5.1091,seed333
CNCC1=C(C2(N(N)C(N)=CCCl)CC=C(C)C2)NN(C(C)(N)O)C=C1O,-6.9,-6.9,0.1031,5.3035,seed333
CC1=CC(C)=C(C=O)N(C)C1(C=O)C1=NC(N(C)C(=O)O)=CC(NS)=C1,-6.9,-6.9,0.5347,4.709,seed333
NCN1C(=O)C(N)(C(N)(O)CO)C(N)(CO)C(N)=C1C1=CC=C(S)C=C1,-6.9,-6.9,0.1808,4.8999,seed333
COC1=C(C2=C(O)N(N3CCNC=N3)C(N(CCl)C(=O)C(C)OC)=CN2C)C(C)=C(C)C=C1C,-6.9,-6.9,0.4431,4.5761,seed333
COC1(C2=C(C=O)C=CC(C(=O)F)C2(N)NCCl)C=C(C(N)=O)C(N)=N1,-6.9,-6.9,0.1394,5.5108,seed333
C=C(O)C1=C(O)C(C)C(O)(C(=O)C(N)O)N(C)C1(N)C1(F)C=CC=C1C,-6.9,-6.9,0.2958,5.5035,seed333
CNC1=C(C(Cl)(Cl)C(N)(F)N(COC)CC2=CC(C)=C(N)N2)C=NC=N1,-6.9,-6.9,0.3011,4.3432,seed333
CNC(=O)C1(c2cc(C3(NC)C=CC(OC)=CS3)c(N(C)C)nn2)C=NCC1,-6.9,-6.9,0.7378,5.1414,seed333
CCCC1(C2=NC(F)=C(O)N(C3=NC=CC3)C2CS)C=CC(CN)=C(C)N1C,-6.5,-7.2,0.4846,5.2871,seed333
COC(N)C1=C(NC(N)CN)C(=O)SC(C(=O)F)(N2CC(C)=C(C(N)F)C2)O1,-6.9,-6.8,0.1304,5.742,seed333
CCN(C)OC(=O)C(=O)C1(N=O)COC(C2(C(=O)S)CCC=C2CN)=C(C)S1,-6.9,-6.8,0.194,5.3521,seed333
CCCNc1c(C(=O)O)cc(C(CC)CCF)c(C2(S)CC=C(C)C2)c1CC,-6.9,-6.8,0.3069,4.3506,seed333
CCCN1C(OCC)=C(C)C(C=O)NC1(F)OC1(C(N)=O)C=CC=C1C,-6.8,-6.8,0.4985,5.1351,seed333
CC(C)C(=O)C1=C(C(O)(F)C(=O)OC(N)(NS)C(=O)C(=S)Br)C=C(N)N1,-6.8,-6.8,0.0789,5.0109,seed333
CC(=O)NC(Br)C1(NC(N)(C2=CC=NC2)c2ccncc2)NCSC=C1O,-6.8,-6.8,0.2477,5.3823,seed333
CCNC(C)(N)C1=C(C=O)C(NC2CO2)=NC(=O)C1(Cl)N1C=C(N)C(C)C=C1N,-6.8,-6.8,0.12,5.6768,seed333
CCCC1=C(CC(Cl)OC)C(C#N)=CN=C1N1C=C(N)CC(C)=C1CC,-6.8,-6.8,0.7176,4.3584,seed333
CNC1=C(C=O)CC=CC1=CC1=C(N)C(F)=NC(C(=O)C(=O)C=O)=C1C,-6.8,-6.8,0.2569,4.1317,seed333
CNC(C)C(=O)C(=O)OC1=C(N(c2nc(C)c(C)c(CO)n2)C(C)N2CC=C(O)C2)N(C)CNC1=O,-6.8,-6.8,0.2507,4.9291,seed333
CNC1=C(C(C=O)(C2=CC(C=O)=C(C=O)C(C)(C)N2C)N(C2=CCCC2)C(N)NC)NC(=O)C(C)N1C,-6.8,-6.8,0.2312,5.5609,seed333
CC1=C(C)N(C)C(C2(C(C)O)C(=O)C(C(=O)O)=C(O)C(C(C)O)=C2Cl)=C(CO)C1,-6.8,-6.8,0.4167,4.8216,seed333
CCC(=O)N(C(=O)F)C12SC(F)=C(C)C(C)=C1C(NC)=C(F)C(F)=C2O,-6.8,-6.8,0.4225,4.66,seed333
CCC1(C)CC(C)=C(C2=C(F)C(O)=C(C=O)C([SH]=O)=C2F)C(CS)=C1N,-6.8,-6.8,0.4496,4.9377,seed333
CC1=C(CN)C(C(N)(S)OCN)=NC(N)=C1C(=O)C1(N)NC=CC=C1S,-6.6,-7.0,0.1718,5.2068,seed333
C=CNC1=C(C)N(C(c2cccc(C)c2)(C(C)N)C2(F)CC=CC2)C(N)=CS1=O,-6.8,-6.8,0.6196,5.2438,seed333
CNC(N)(N)C1=C(CN(CO)C2=CC=NC=C2)C(C)C(S)(C(C)=O)C=N1,-6.8,-6.7,0.3297,4.8205,seed333
Cc1cc(N)cc(C2=CC(O)=CC(F)(N=C(F)N(C)C3=CC=CC3)C2)c1C,-9.8,-9.8,0.3444,4.5177,seed999
CC1(N)C=C(C2=CC(C3(NC4=C(C(=O)F)C(=O)C=CC4=O)NC3=O)=C(O)C(C(N)=O)=N2)C=CC1,-9.7,-9.8,0.1546,4.8349,seed999
C=C1OC=C(C)C(C2=CC(C3=CC=CC=C3)=CC=C2)=C1C1=CC=NC=C1,-9.7,-9.7,0.5753,2.6739,seed999
CC1=C(c2ccccc2)OC(C(C)=C2C=CC(c3ccc(C)cc3)=NN2)=C(C2(O)C=CCC2)C1,-9.9,-9.3,0.5361,4.0935,seed999
CC1=CC([SH](C)C2(F)CC=CC2)=C2C(C)=C(C)C(C3=C(C)C=COC3)=NC2C1,-9.6,-9.6,0.4391,5.502,seed999
CC1=CC=C(N(S)C2=C(C)C(C3=C(F)C=CC=C3)=C(F)C(C)=C2)C=C1C,-9.6,-9.6,0.4942,2.7803,seed999
CC1=C(C)C(C2(c3cccc(C)c3)C=CN(C)CO2)=CC(C)(C2C=CCC2)O1,-9.5,-9.5,0.6402,4.7455,seed999
CCC1=C(C2=CC(N)=CC=C2)C(C)=CC(C(Cl)=C2C(C)=CSC=C2C)=C1,-9.5,-9.5,0.5636,3.3164,seed999
CC1=C(Br)C(N)=C(c2cc(C3=CCC=C3)cc(C(C=O)C(C)O)c2)C(=O)[SH]1N,-9.4,-9.4,0.3957,5.1355,seed999
CC1=CC=CC(C2=C(C)N=C(C)C(C3=C(N)C(C)=C(C)C=C3)=C2C)=C1N,-9.4,-9.4,0.6086,2.719,seed999
Cc1cnccc1NC1=C(C(O)=Nc2ccccc2)CC(C2CC=CC2)=CN1,-9.3,-9.3,0.3858,3.4586,seed999
CC(=O)C(=O)C1(C)C(C2=CCC(C3=CC=CC=C3)=C(C)O2)=CC(N)=CN1C=O,-9.3,-9.3,0.6285,4.2428,seed999
CC1=C(F)CC(C2(C)C(=O)C(=O)C(F)=NN2C(=O)O)=C2C=CNC(N)=C12,-9.3,-9.3,0.604,4.7043,seed999
CC1=C(C)C(N)=C(C2C(=O)C(=O)NC(F)C2(N)C2=CC=CC=C2)C=C1Cl,-9.2,-9.2,0.4264,4.1285,seed999
CC1=C(N)C=C([SH]2C=CC3(C)C(C)=C(O)N=CC3=C2C2CN2C=O)C=C1,-9.2,-9.1,0.3305,5.6965,seed999
CNC1=C(C2(Br)C=CC=CC2)C(C)=C(C2=C(N)C(C)=CC=C2N)C(O)=C1,-9.1,-9.1,0.4213,3.9158,seed999
CC(=O)C(O)(C1=CNN(C2=C(C)C(C)=CC=C2)C(C)=C1)C1=CC(C)C(N)(C2CN2)C(C)=C1,-9.0,-9.1,0.5319,4.9904,seed999
CCc1cc(C2C=C(NC3=CC(O)CC3)C(F)=C(C=O)C2[SH]=O)ccc1C,-9.1,-9.0,0.5171,4.9794,seed999
CC1=CC(Br)(c2c(N)c(-c3ccc(C)cc3C)c(N)c(C(=O)F)c2O)NC1,-9.0,-9.0,0.1921,4.0556,seed999
CCC1=C(C2=NC(C)N=C(C3=CC=CC3)O2)C2=CC=CSC2=C(NC)N1C,-9.0,-9.0,0.7929,4.9831,seed999
Cc1c(O)c(Oc2cccnc2)c(C2=CCC=C2)c(C)c1-c1ccccc1,-9.0,-9.0,0.6051,2.818,seed999
CC1=CC(O)=C(C2=CC(N)=C(C)N(C3=C(N)N(N)C(O)=C(N)N3)O2)C=C1,-9.0,-9.0,0.3558,3.9894,seed999
CC(C)(F)c1c(C2(F)CCC=C2N)cc([SH]=O)c(C(=O)N2C=CCC=N2)c1F,-8.8,-8.8,0.7452,5.1979,seed999
C=C1NC(C2(N)CC=CC2)=C(C2=CNC=CO2)C(C)=C1Nc1c(C)cccc1O,-8.8,-8.8,0.3974,4.2237,seed999
COC(C)(O)C1(C2=CC=CC=C2)C=CC(C2=CC=C(C)C(C)=C2)=C(C)O1,-8.8,-8.7,0.7996,3.7985,seed999
CC1(N)C=CC(c2ccccc2)(C(C)(N)NC2(Cl)NC(F)=C(N)C=C2N)C1,-8.7,-8.7,0.1982,5.2272,seed999
CC1=C(C)C(C)=C(C)C(N(C)C2=C(Cl)C(CS)=CC(C3(C)CCC3)=C2)=C1,-8.7,-8.7,0.5419,3.2885,seed999
CC1=CC(C=O)(C2=C(O)N(c3cccc(C)c3)C(N)=C(OC3(O)C=CCC3)C2)OC=C1,-8.6,-8.7,0.3783,4.8989,seed999
CC1=C(F)C(C2(O)C=CC=C(N)C2=O)=C(F)C(C(=O)C2(C)OC2N)=C1N,-8.6,-8.6,0.3419,4.9533,seed999
CCc1cc(N(C)c2c(N)c(C3(O)C=C(C)CC3)cc(C)c2C=O)cc(O)n1,-8.6,-8.6,0.4143,4.1308,seed999
CCC1OC(OC2(C=O)CC=CC2(O)CN)=NC(C2=C(F)C=CN(C)C2)=C1CN,-8.7,-8.5,0.4371,5.6069,seed999
CC(=O)C1=C(C)CC(F)(C2=CCC=C(N)N2)C(C2=CC(C)=CNC2C)=C1,-8.6,-8.6,0.7255,5.2065,seed999
C=C1C(C2=CC=C(C3=CCC(N)=CO3)C(N)=C2)=C(N)NC(=O)C1(N)C(C)=O,-8.6,-8.6,0.3823,4.4789,seed999
CNc1c(CO)nc(-c2c(O)c(C)c(O)c(O)c2O)c(F)c1N1C=CCC1,-8.6,-8.6,0.3536,3.6301,seed999
CC1=CC(O)=C(c2ccncc2)C(F)(C=O)N1C1=CC(C)=C2CCC=C2N1C,-8.6,-8.6,0.6296,4.4574,seed999
CC1=CN(C2=C([SH]=O)C(=O)NC3C=NC=CC23C(N)=O)C=C(C(=O)C(C)C2=CCCC2=O)C1,-8.6,-8.6,0.4906,5.7804,seed999
CN(C(=O)C(=O)C1=NC(CN)CC=C1C1=CC=CC=C1)C1=CC=CC=N1,-8.6,-8.6,0.8356,3.561,seed999
CNC1C=C(C)C=C(C(C)(CC2(F)CC(C)=C(F)C(C)=C2O)OC)N1C,-8.6,-8.6,0.7598,5.1973,seed999
CCc1ccc(C2=CN(C#N)C(C3=C(CCl)C4=C(C)CCC4(N(C)C)C(N)=N3)=C(C)C2)c(C)c1O,-8.6,-8.6,0.4284,4.7524,seed999
CCN(C)C(C)c1c(F)cc(F)c(F)c1-c1ccc(C2=CCC=C2)c(C)n1,-8.7,-8.5,0.614,3.6858,seed999
C=CC1=C(CC)C(F)(C2=C(O)C=CC=C2)C=C(C2=C(NC)C=CC=N2)N1,-8.6,-8.5,0.7429,3.9201,seed999
CCN(c1ccc(C)cc1C=O)C(NO)N1C=C(CC2(C3(O)CC=CC3)CC=CC(C)=C2S)C(S)=C(C)C1,-8.5,-8.6,0.0859,5.2856,seed999
CC1=NC(C2(C)C=CC(CN)=N2)=C(CS)C(C2=NC(N)=C(F)C(F)=N2)=C1,-8.6,-8.5,0.5613,4.4061,seed999
CN1CC=CC(C2=C(O)C(C(=O)C3=CC=CC=C3)=C(C(N)=O)NC2)=C1O,-8.6,-8.5,0.6065,3.3707,seed999
CC1C(F)=CC(Cl)=C(Oc2ccc(C3C=CCS3)c(OC=O)c2)C1N(C)O,-8.5,-8.5,0.4195,4.9701,seed999
CCc1c(C)ccc(C(N)=C=O)c1-c1ccc(N)c(NC2=NC(=O)CN2)c1,-8.5,-8.5,0.4855,3.4555,seed999
CC1=C(C)C(C(O)C2=C(C(=O)C(N)N(C)C(=O)C(=O)S)C(=O)C(=S=O)C(N)=C2)C=CC1=O,-8.5,-8.5,0.1138,5.4024,seed999
CC1=CC=C(C2=C(C3=C(C=O)C=CC(C(=O)C4=C(NCN)NC(N)=CO4)=C3N)CNC(N)=C2C)C=N1,-8.5,-8.5,0.1255,4.0956,seed999
Cc1cc(O)ccc1-c1c(C)c(C2(N)C=CSCN2)nc(C)c1N1C=NCC1,-8.5,-8.5,0.7401,4.4368,seed999
CC1=C(N)C(=O)S(=O)C(F)=C1NC1(C2=CCC=C2)C=C(N)C(C)C(CN)=N1,-8.4,-8.4,0.5571,5.6168,seed999
CCNC1(O)C=C(CN)CC(C2=CC=CC2)(N2C(NC3=CC=CC=C3)=NC(NC=O)=C(N)C2N)S1,-8.4,-8.4,0.1563,5.163,seed999
CN1C=CC(O)(NC2=C(O)C(C3=CCC=C3)=CC(C(O)(O)O)=C2)N=C1S,-8.4,-8.4,0.2328,4.7136,seed999
CC(F)C1=C(N)NC(N)=C(C2=NC(C3=CC(=O)CC3)=CC(N)(C(N)=O)C2(N)[SH]=O)N1,-8.4,-8.4,0.2076,5.6463,seed999
COC1=C(N)N(c2nc(C=O)c(-c3c(F)c(N4CC(C)=CC=N4)c(C=O)c(C(CF)=C4CCC=C4C)c3N(C)C)c(C)c2F)C=CC1,-8.4,-8.4,0.299,4.8887,seed999
CC1=C(C)C(C)(CCC=O)C(C)=C(c2cccc(C3=CCC(=O)C3)c2)C1C=O,-8.3,-8.4,0.4962,4.3872,seed999
