smiles,qed,sa,egfr,her2,dual_docking,source
CC(C)=C(NC[C@H]1CC(N2CC[NH+](C)C(N3CCOC[C@@H]3C3CC3)C2)CO1)c1ccc2cccnc2c1,0.5994,5.0,-8.0,-7.0,-7.5,seed999
CC(C)c1cc2c(CC(=O)Nc3c(F)cccc3C[C@@H]3CCCO3)coc2cc1N1C[CH]O[C@@H](C)C1,0.4384,5.0,-7.5,-7.5,-7.5,seed999
C[C@H]1CN(c2cc3occ(CC(=O)Nc4c(F)cccc4C[C@@H]4CCCO4)c3cc2C(C)(C)C)C[C@H](C)O1,0.4067,5.0,-7.8,-7.2,-7.5,seed999
C[C@@H]1CC(C2(C3C[C@H](C)O[C@@H](C)C3)OCCNC2[C@@H](C)Sc2ccccn2)C[C@@H](C)O1,0.6594,4.3,-7.4,-7.5,-7.45,seed999
Cc1ccc(NS(=O)(=O)N2CCCC(NCc3ccc(Cl)c([C@@H]4CCC[NH2+]C4)c3)C2)c(Cl)c1,0.5302,5.0,-7.9,-6.9,-7.4,seed999
Oc1ccc(Cl)cc1C1C[NH2+]CCN1C1(c2c[nH]c3c(CBr)cccc23)CCNC1,0.4246,4.6,-7.6,-7.1,-7.35,seed999
Oc1ccc(Cl)cc1C1C[NH2+]CCN1C1(c2c[nH]c3ccccc23)CCNC1,0.5481,3.8,-7.2,-7.4,-7.3,seed999
Clc1ccc(-c2ccnc3c(Nc4nc5ccccc5s4)cccc23)cc1Cc1nccs1,0.2694,5.0,-7.6,-7.0,-7.3,seed999
CCSCc1cc(-c2c([C@]3(C)CCCO3)ccc(NC(=O)c3ccccc3F)c2O)cc2c1OCO2,0.3562,5.0,-7.3,-7.2,-7.25,seed999
CO[C@H](c1ccccc1)c1ccccc1Nc1cc([C@@H]2CC=CCC2)ccc1Cl,0.4266,3.9,-7.5,-6.9,-7.2,seed999
CC(=O)N(C(=O)N(C)C1CCCCC1)N(C=O)c1ccc(F)cc1C(=O)N(c1ccccc1)[NH+]1CCC[C@@H](C)C1,0.4183,5.0,-7.4,-7.0,-7.2,seed999
CCSCc1cc(-c2cccc(NC(=O)c3ccccc3F)c2O)cc2c1OCO2,0.5155,5.0,-7.3,-7.0,-7.15,seed999
C[C@H]1CN(c2cc3occ(CC(=O)Nc4ccccc4F)c3cc2C(C)(C)C)C[C@H](C)O1,0.5707,3.8,-7.6,-6.7,-7.15,seed999
CC(C)Oc1cccc(C(C)N(C)C(=O)C=CC[NH+]2CCCC(Nc3ccccc3F)[C@@H]2C)c1,0.5415,5.0,-7.2,-7.1,-7.15,seed999
C[C@@H]1CCCCN1C(=O)C1CCc2cc(NCC(=O)N(C)Cc3ccccc3)ccc21,0.7639,4.5,-8.2,-6.1,-7.15,seed999
CC[C@@H]1CCC(C(=O)NCc2cc(CN3CCCC3=O)co2)CN1c1sc(N)nc1C,0.6787,5.0,-7.2,-7.0,-7.1,seed999
NC(Nc1ccc(F)c(F)c1F)c1ccc(Br)cc1N1CCCCCCC1,0.4712,3.6,-7.1,-7.1,-7.1,seed999
CC(C)S(=O)(=O)Cc1ccc(S(=O)(=O)N2CCCC(NCc3ccc(Cl)c([C@@H]4CCC[NH2+]C4)c3)C2)s1,0.4793,5.0,-7.0,-7.2,-7.1,seed999
Cc1cc(Cl)ccc1NC1CN(C)C[C@H](C[C@H]2COc3c(cccc3-c3ccnc(Cl)c3)O2)O1,0.4565,5.0,-7.4,-6.7,-7.05,seed999
CCCCNC1CCCC[NH+](C(O)c2cc3cc([C@@H]4CCCNC4)ccc3o2)C1,0.5399,5.0,-7.3,-6.8,-7.05,seed999
C[C@@H](N)CCC(=O)Nc1ccc(F)cc1C(=O)Nc1ccc(F)c(N2CC[NH+]3CCC[C@@H]3C2)c1,0.4971,5.0,-7.1,-7.0,-7.05,seed999
CCN[C@@H]1CC[C@@H]([NH+](C)CC(Cc2cc(-c3ccc(C)nc3)ccc2F)n2ccnc2)C1,0.5415,5.0,-7.8,-6.3,-7.05,seed999
C[C@@H]1O[C@@H](CCc2nccs2)C(CN2C[C@H](C)O[C@@H](C)C2)C(C)(c2[nH]cc[nH+]2)C1N(C)C,0.6852,5.0,-7.3,-6.7,-7.0,seed999
O=C1CCCN1c1c(Br)cccc1N1CCCC(Sc2ccc(Cl)cc2)CCC1,0.4693,3.8,-7.7,-6.3,-7.0,seed999
CC(=O)Nc1cccc(-c2c(Cl)c(-c3ccc(F)c(Br)c3)cc(O)c2C2C[NH2+]CCN2)c1,0.4114,5.0,-7.5,-6.5,-7.0,seed999
C#Cc1ccc(-c2nc(C(=O)NCCCC)co2)c([NH2+]C2CC2)c1-c1sccc1C,0.3251,5.0,-7.1,-6.9,-7.0,seed999
O=S(=O)(c1ccc(Cl)c(N2CCOC(C3CC[NH2+]CC3)C2)c1)c1noc(CCc2ccco2)n1,0.5167,5.0,-7.4,-6.5,-6.95,seed999
C[C@@H]1CCCN(C(c2ccccc2)N(C)C(=O)CNc2ccc3c(c2)CCC3C(=O)N2CCCC[C@H]2C)C1,0.5341,5.0,-7.1,-6.8,-6.95,seed999
Cc1cc(-c2cccnc2NC(=O)c2ccccc2C(NC(=O)CN)N2CCC[C@@H](C)C2)c(C)o1,0.4757,5.0,-7.9,-5.9,-6.9,seed999
CCNC(=O)C1(c2ccccc2C#N)C(NC(=O)c2ccc(C)cc2)OCC[NH+]1Nc1ccc(C#N)cc1,0.384,5.0,-7.3,-6.5,-6.9,seed999
Cc1cccc(NC(=O)Cc2ccccc2Nc2ccc(F)cc2F)c1,0.6627,3.5,-6.7,-7.0,-6.85,seed999
Cc1ccc(COc2ccc([C@@H]3CCOC4(CCC4)C3)cc2F)o1,0.7793,3.2,-6.8,-6.9,-6.85,seed999
Cc1ccccc1CNc1cccc(-c2cnccn2)c1C(=O)N(CC1CC1)CN1CC[NH+](C)CC1,0.488,5.0,-7.0,-6.7,-6.85,seed999
CSC1(N)CC(NC(=O)c2ccoc2C)[C@@](C)(c2cnc(Cc3c(F)cccc3F)s2)O1,0.5119,5.0,-7.4,-6.3,-6.85,seed999
Cc1ccc(C(=O)NC2OCC[NH+]C2(C(=O)NC(C)c2cn(C)nc2C)c2ccccc2C#N)cc1,0.4816,5.0,-7.1,-6.6,-6.85,seed999
Cc1ccc(NC(=O)Cc2cscc2CCC#CCONC(=O)c2cccc(C)c2)nc1,0.3075,5.0,-6.9,-6.8,-6.85,seed999
N#Cc1ccc(-c2ccc(O[C@@H](C(=O)N3CCCC3)c3ccccc3)cc2)cc1,0.6261,3.7,-7.2,-6.4,-6.8,seed999
Cc1cccc(Nc2cc(Cl)cc(Nc3cc(F)ccc3F)c2)c1,0.5708,3.0,-7.4,-6.2,-6.8,seed999
CCN[C@@H]1CC[C@@H]([NH+](C)CC(Cc2ccccc2F)n2ccnc2)C1,0.7657,5.0,-6.9,-6.7,-6.8,seed999
CN(CC(=O)Oc1nc2c(COc3ccccc3F)cccc2s1)c1ccccc1,0.39,5.0,-6.9,-6.7,-6.8,seed999
O=CN(CN1CCC(C(=O)N2CCOCC2)C1=O)c1cccc(Cl)c1-c1n[nH]c2ccccc12,0.4306,5.0,-7.2,-6.4,-6.8,seed999
C[C@H]1CN(c2cc3occc3cc2C(C)(C)c2ccc(N[C@H]3CCS(=O)(=O)C3)cc2)C[CH]O1,0.5842,5.0,-7.1,-6.5,-6.8,seed999
CCc1noc(CC)c1-c1c(N)cc(-c2ccnc(C)c2)cc1[N+](=O)[O-],0.4158,4.1,-6.6,-7.0,-6.8,seed999
OC(c1cc2cc([C@@H]3CCCNC3)ccc2o1)[NH+]1CCCCCC1,0.8101,2.7,-6.8,-6.7,-6.75,seed999
CC(C)(c1ccc(N[C@H]2CCS(=O)(=O)C2)cc1)c1cc2ccoc2cc1N1C[CH]O[CH]C1,0.6138,5.0,-7.1,-6.4,-6.75,seed999
Clc1ccc([C@@H]2CC=CCC2)cc1Nc1cccc(Br)c1,0.6011,1.9,-6.8,-6.7,-6.75,seed999
C[NH+]1CCC[C@H]1C1C(C=O)C1[C@@H]1CNC(c2ncccc2OC2CCCC2)CO1,0.7022,5.0,-7.2,-6.3,-6.75,seed999
O=[N+]([O-])c1ccc(-c2ccccc2Nc2cc([C@@H]3CC=CCC3)ccc2Cl)o1,0.285,4.3,-7.3,-6.2,-6.75,seed999
CC(=O)N(NCCc1ccccn1)N(C=O)c1ccc(F)cc1C(=O)Nc1ccc(F)cc1,0.3837,5.0,-7.0,-6.4,-6.7,seed999
COC(=O)c1ccc(C(O)N[C@H](C)C(C)C)c([NH+]2CCCC(c3ccccc3)C2)c1,0.4837,4.5,-7.0,-6.4,-6.7,seed999
COC(=O)c1ccc(C(O)N[C@H](C)C(C)C)c([NH+]2CCCC(c3ccccc3O)C2)c1,0.4035,4.8,-6.9,-6.5,-6.7,seed999
Cc1ccncc1NNC(=O)C(Nc1ccc2c(c1)CCC2)N1CCOC1=O,0.6643,5.0,-6.8,-6.6,-6.7,seed999
CC(C)(C)c1ccc2occ(CC(=O)Nc3ccccc3F)c2c1,0.7319,2.2,-7.3,-6.0,-6.65,seed999
Cc1nc(N)sc1N1[CH]CCC(C(=O)NCc2cc(CN3CCCC3=O)co2)C1,0.7495,5.0,-6.8,-6.5,-6.65,seed999
C#Cc1ccc(-c2nc(C(=O)NCCCC)co2)cc1-c1sccc1C,0.5004,4.0,-7.0,-6.3,-6.65,seed999
CO[C@@H]1C(N2CCC(O)(C(Nc3nc(C)cs3)N(C)c3ccccc3)CC2)CO[C@@H]1C,0.6339,5.0,-7.2,-6.1,-6.65,seed999
CC(C)c1noc(CCc2cccc([C@H](CN3CCCC3=O)N3CCOCC3)c2[N+](=O)[O-])n1,0.417,5.0,-7.2,-6.1,-6.65,seed999
Cc1ccncc1NNC(=O)CNc1ccc2c(c1)CCC2,0.7415,3.5,-6.5,-6.7,-6.6,seed999
CN1CCO[C@@H](C[C@H]2COc3c(cccc3-c3ccnc(Cl)c3)O2)C1,0.7859,3.3,-7.2,-6.0,-6.6,seed999
CC(C)=C(NC[C@H]1CC(N2CC[NH+](C)CC2)CO1)c1ccc2cccnc2c1,0.825,4.0,-7.2,-6.0,-6.6,seed999
Clc1ccc([C@@H]2CC=CCC2)cc1Nc1ccccc1,0.6908,1.6,-6.6,-6.6,-6.6,seed999
C[C@H]1C[CH]CC(Nc2cncc(-c3nncn3C)c2-c2scnc2C2CC2)C1,0.6814,5.0,-6.0,-7.2,-6.6,seed999
CC(C)=Cc1ccc2nnc(-c3nnc(S)n3Cc3cc(C)sc3C)n2c1,0.5186,4.4,-6.7,-6.5,-6.6,seed999
C[C@H]1CN(c2cc3occc3cc2C(C)(C)c2cccc(OCCNC(N)=O)c2)C[CH]O1,0.5422,5.0,-6.9,-6.3,-6.6,seed999
O=C([O-])CCCc1ccc(O)cc1OC(C(=O)[O-])C(=O)Nc1ccc(Cl)cn1,0.5358,5.0,-6.5,-6.7,-6.6,seed999
CC[C@@H]1CCCCN1c1sc(Nc2ccc(-c3sc(N)nc3C)cc2C)nc1C,0.5009,4.6,-6.2,-7.0,-6.6,seed999
C[C@@H]1CCCCN1C1CN(c2cscc2C#N)C(N(C)CCc2ccc(S(=O)(=O)N3CCCCC3)s2)C[NH+]1C,0.5091,5.0,-6.8,-6.4,-6.6,seed999
Cc1ccc(C(=O)NC2OCC[NH+]C2c2ccccc2C#N)cc1,0.8867,2.5,-6.4,-6.7,-6.55,seed999
C[C@H](C(=O)[O-])C(N)c1ccccc1N(Cn1cccn1)[C@@H](C)c1ccc(-c2cnccn2)cc1,0.4127,5.0,-6.9,-6.2,-6.55,seed999
Cc1n[nH]c(CC(=O)c2ccc(Cl)cc2)c1Cc1cccc([C@H](C)C(=O)[O-])c1,0.622,4.8,-7.0,-6.1,-6.55,seed999
Cc1cc(C)n(Cc2cc(F)c(S(=O)(=O)C(C)C)cc2OCc2c[nH]c3ccccc23)n1,0.4287,5.0,-6.6,-6.5,-6.55,seed999
Cc1n[nH]c(CC(=O)c2ccc(Cl)cc2)c1Cc1ccccc1,0.7075,3.2,-6.9,-6.1,-6.5,seed999
CC(=O)NN(C=O)c1ccc(F)cc1C(=O)Nc1ccc(F)cc1,0.6505,3.9,-6.1,-6.9,-6.5,seed999
O=C1OCCN1C(N[C@@H](Cc1cncs1)c1ccc(-c2cnccn2)cc1)n1cccn1,0.4426,5.0,-6.8,-6.2,-6.5,seed999
O=S(=O)(c1ccc(Cl)c(N2CCOCC2)c1)c1noc(CCc2ccco2)n1,0.5964,5.0,-6.5,-6.4,-6.45,seed999
Oc1cc(-c2ccc(F)c(Br)c2)c(Cl)cc1C1C[NH2+]CCN1,0.7432,2.3,-6.5,-6.4,-6.45,seed999
Cc1ncc([C@]2(C)CCC(NC3(O)CCCCC3)(SCC(F)(F)F)O2)s1,0.6912,4.7,-6.5,-6.4,-6.45,seed999
COCCOc1coc(C)c1C(=O)NC1CC(N)(SC)O[C@]1(C)c1cnc(C)s1,0.4755,5.0,-6.5,-6.4,-6.45,seed999
OC1(C[C@H]2CN(CCc3cc4ccccc4[nH]3)C[CH]O2)CCCC1,0.886,3.7,-6.6,-6.3,-6.45,seed999
C#CCN1CCN(C2CS(=O)(=O)C[C@@H]2Nc2cccnc2NC(=Cc2cn(C)nc2C)c2nncn2C)CC1,0.387,5.0,-7.1,-5.8,-6.45,seed999
CC(C)S(=O)(=O)c1cc(OCc2c[nH]c3ccccc23)ccc1F,0.7568,3.8,-6.3,-6.5,-6.4,seed999
CCc1ccc(C=C(C)C(C)(SCC(=O)[O-])c2cnc([C@@H]3CCCO3)s2)s1,0.6301,5.0,-6.3,-6.5,-6.4,seed999
CC(=O)NN(C=O)c1ccc(F)cc1C(=O)N(c1ccc(F)cc1)[NH+]1CCC[C@@H](C)C1,0.5417,5.0,-7.1,-5.7,-6.4,seed999
CCN(c1c(COCC(F)(F)F)cc(N2CCOCC2)c(C)c1C)N1CCC2(CC1)OCCO2,0.5799,5.0,-6.8,-6.0,-6.4,seed999
C[C@H](Nc1ccccc1CN)c1ccc(-c2cnccn2)cc1,0.7528,3.2,-6.4,-6.3,-6.35,seed999
CC(C)OC(=O)c1cc(CNC(=O)c2cccnc2)cc(C(=O)NC(N)=O)c1,0.6428,4.7,-6.9,-5.8,-6.35,seed999
COC(=O)c1ccc(CO)c([NH+]2CCCC(c3ccccc3O)C2)c1,0.7408,3.0,-6.4,-6.3,-6.35,seed999
CC(C)S(=O)(=O)Cc1ccc(S(=O)(=O)N2CCCC(NCc3ccc(Cl)cc3)C2)s1,0.61,5.0,-6.4,-6.3,-6.35,seed999
C#CCOc1c(Cn2cnc3ccccc32)cc(C#N)cc1-c1ccc2c(c1)OCO2,0.4598,4.8,-6.9,-5.8,-6.35,seed999
Cc1cscc1CCSCc1ccccc1NCc1ccccn1,0.5377,4.7,-6.4,-6.3,-6.35,seed999
CO[C@@H]1C(N2CCC(O)(C(Nc3nc(C)cs3)C(=O)NCc3ccco3)CC2)CO[C@@H]1C,0.5425,5.0,-6.6,-6.1,-6.35,seed999
CCN(c1ccc(N2CCOCC2)c(CNC2CC2)c1)N1CCC2(OCCO2)C([N+](=O)[O-])C1,0.4578,5.0,-6.8,-5.9,-6.35,seed999
CCC(=O)N1CCC(Cc2cccc(F)c2F)(C(=O)N(C)C)C[C@H]1C,0.8358,2.8,-6.4,-6.2,-6.3,seed999
CCN(c1cc(CNC2CC2)c(N2CCOCC2)cc1COCC(F)(F)F)N1CCC2(CC1)OCCO2,0.496,5.0,-6.7,-5.9,-6.3,seed999
Cc1cccc(NC(=O)C(COc2ccccc2Cl)c2ccccc2)c1,0.6304,3.7,-6.6,-6.0,-6.3,seed999
CC(=O)NN(C=O)c1ccc(F)cc1C(=O)N(c1ccccc1)[NH+]1CCC[C@@H](C)C1,0.5595,4.9,-6.6,-6.0,-6.3,seed999
COc1ccc(-c2c(-c3cc(O)c(C4C[NH2+]CCN4)cc3Cl)ccc(F)c2Br)cc1OC,0.4614,5.0,-6.5,-6.1,-6.3,seed999
O=S(=O)(c1ccc(Cl)c(N2CCOCC2C(Cl)(Cl)Cl)c1)c1noc(CCc2ccco2)n1,0.421,5.0,-6.8,-5.8,-6.3,seed999
CC(C(=O)Nc1cccc(Cl)c1Cc1nc2ccc([C@@H]3CCO[C@H]3C)cc2[nH]1)N(C)C[SH](=O)=O,0.4053,5.0,-6.6,-6.0,-6.3,seed999
C[C@@H]1CC(Nc2cncc(-c3nncn3C)c2)C[C@@H](C)C1,0.9411,2.5,-6.4,-6.1,-6.25,seed999
C[C@H]1C[CH]CC(Nc2cncc(-c3nncn3C)c2)C1,0.9313,2.5,-6.1,-6.4,-6.25,seed999
Cc1n[nH]c(CI)c1-c1c(NCC=O)cc2c(c1NC(=O)c1cccnc1)CCC2,0.2505,5.0,-6.5,-6.0,-6.25,seed999
CC(C)c1noc(CCc2cccc([C@H](C)N3CCOCC3)c2[N+](=O)[O-])n1,0.542,5.0,-6.3,-6.1,-6.2,seed999
CCOc1ccc(C(C)Nc2nc(C)cs2)cc1Cc1cccc(F)c1F,0.5477,4.8,-6.6,-5.8,-6.2,seed999
CCS(=O)(=O)c1cc(NC(=O)Nc2cccnc2)c(O[C@@H](C)C(=O)NC)cc1-c1cc(F)cc(Br)c1,0.3583,5.0,-7.1,-5.3,-6.2,seed999
CS(=O)(=O)N1CCC[C@@H](c2ccc3oc(CO)cc3c2)C1,0.9419,2.8,-5.9,-6.4,-6.15,seed999
Cc1cc(-c2cc(NC3CCCC3)cc([N+](=O)[O-])c2)ccn1,0.6738,3.0,-6.4,-5.9,-6.15,seed999
Cc1n[nH]c(C)c1-c1cc2c(cc1NC(C=O)N1CCOC1=O)CCC2,0.806,4.6,-6.3,-6.0,-6.15,seed999
CCCc1ccc(O)cc1OC(C(=O)[O-])C(=O)Nc1ccc(Cl)cn1,0.7214,4.9,-5.7,-6.6,-6.15,seed999
CO[C@H]1OC(c2ccc(C)nc2)C[NH2+]C1NC(=O)c1ccccc1Br,0.806,3.6,-6.1,-6.2,-6.15,seed999
CCN(c1ccc(N2CCOCC2)c(CNC2CC2)c1)N1CCC2(CC1)OCCO2,0.7322,5.0,-6.7,-5.6,-6.15,seed999
Cc1ccc(-c2cc(-c3nc(C(C)(C)C)cs3)ncc2C=O)s1,0.6024,2.5,-6.6,-5.7,-6.15,seed999
CCC(=O)N1CCC(C=O)(Cc2cccc(F)c2F)C[C@H]1C,0.8015,2.5,-6.3,-6.0,-6.15,seed999
O=C(Nc1cc(CS(=O)(=O)CCOC2CCOCC2)cnc1Cl)C1C[CH]OC1,0.6273,5.0,-6.3,-6.0,-6.15,seed999
CN(CCc1ccc(S(=O)(=O)N2CCCCC2)s1)C1C[NH+](C)CCN1c1cscc1C#N,0.6344,5.0,-6.4,-5.9,-6.15,seed999
Cc1n[nH]c(CI)c1-c1cc2c(cc1NC(C=O)N1CCOC1=O)CCC2,0.377,5.0,-6.4,-5.9,-6.15,seed999
Cc1cccc(NC(=O)Cc2ccccc2)c1,0.8536,1.1,-6.3,-5.9,-6.1,seed999
CCC(=O)N1CCC(Cc2cccc(F)c2F)C[C@H]1C,0.8295,1.7,-6.4,-5.8,-6.1,seed999
Cc1cc(Cn2c(S)nnc2-c2nnc3ccccn23)c(C)s1,0.5815,3.9,-6.3,-5.9,-6.1,seed999
CCOc1cccc(C(Br)c2cc(CC)ccc2N[C@H]2CCS(=O)(=O)C2)c1,0.6175,4.8,-5.9,-6.3,-6.1,seed999
CC(C(=O)Nc1ccccc1Cc1nc2ccccc2[nH]1)N(C)C[SH](=O)=O,0.5399,5.0,-6.0,-6.2,-6.1,seed999
Cc1nn(C)c(C)c1C=C(Nc1ncccc1N[C@@H]1CCS(=O)(=O)C1)c1nncn1C,0.5927,5.0,-6.4,-5.8,-6.1,seed999
CCc1nc(C(=O)c2cccc(NC[C@H]3CCCO3)c2F)c(-c2cccc(OC)c2)s1,0.4791,5.0,-6.1,-6.1,-6.1,seed999
Clc1ccc(-c2ccnc3ccccc23)cc1Cc1nccs1,0.4862,2.7,-6.7,-5.5,-6.1,seed999
CC[C@@H](C)NC(=O)c1ncc(C(F)(Cc2cccs2)[C@H](O)Cc2cnn(C)c2)s1,0.5382,5.0,-6.3,-5.9,-6.1,seed999
O=CC1CC1[C@@H]1CN(CCC[NH+]2CCCCCC2)C(c2ccccn2)CO1,0.7373,5.0,-6.3,-5.9,-6.1,seed999
CC[NH+](CC)C(C)[C@@H]([NH3+])c1cc(F)c(COc2cccc(OC)c2)cc1OC,0.6504,5.0,-6.2,-5.9,-6.05,seed999
O=S(=O)(c1ccc(Cl)cc1)c1noc(CCc2ccco2)n1,0.7105,4.4,-6.0,-6.1,-6.05,seed999
Cc1cc(Cl)c(N[SH](=O)=O)c(-c2cc(Cl)ccc2O)c1,0.7524,2.6,-6.5,-5.6,-6.05,seed999
CO[C@@H]1C(N2CCC(O)(CN(C)c3ccccc3)CC2)CO[C@@H]1C,0.8888,3.5,-6.3,-5.8,-6.05,seed999
C[C@@H]1CCCCN1C(=O)C1CCc2cc(NCC=O)cc(NC(=O)c3cccnc3)c21,0.6994,5.0,-6.6,-5.5,-6.05,seed999
C[C@H](C(=O)[O-])c1cccc(Cc2cn[nH]c2CC(=O)c2ccc(Cl)cc2)c1,0.6374,4.8,-7.3,-4.8,-6.05,seed999
Cc1cc(Cn2c(S)nnc2-c2nnc3ccccn23)c(C[NH2+]C(C)C)s1,0.4864,5.0,-6.5,-5.6,-6.05,seed999
CCN(Cc1ccccn1)c1ccc(Cc2csc(CS)n2)nc1CN[NH+](C)C,0.3405,5.0,-6.0,-6.1,-6.05,seed999
CC(C)OC(=O)c1cccc(CNC(=O)c2cccnc2)c1,0.8614,3.0,-6.1,-5.9,-6.0,seed999
CC(C)=C(NC[C@H]1CCCO1)c1ccc2cccnc2c1,0.9269,2.4,-6.3,-5.7,-6.0,seed999
CCNC(=O)C1(c2ccccc2C#N)[NH+]CCOC1NC(=O)c1ccc(C)cc1,0.6818,4.1,-6.3,-5.7,-6.0,seed999
CC(SCC(=O)[O-])c1cnc([C@@H]2CC(c3nc4ccccc4[nH]3)CO2)s1,0.6982,5.0,-6.2,-5.8,-6.0,seed999
C[C@@H](c1ccc(-c2cnccn2)cc1)N(Cn1cccn1)c1ccccc1CN,0.5209,5.0,-6.2,-5.8,-6.0,seed999
CCN(c1cc(C)c(N2CCOCC2)cc1COCC(F)(F)F)N1CCC2(CC1)OCCO2,0.6009,5.0,-6.4,-5.6,-6.0,seed999
O=[SH](=O)N1CCCC(NCc2ccc(Cl)c([C@@H]3CCC[NH2+]C3)c2)C1,0.6716,4.1,-6.1,-5.9,-6.0,seed999
CCC(=O)OCC(NC[C@H]1CCCO1)(Nc1cccc2[nH]ccc12)C1CCN(C(C)=O)CC1,0.396,5.0,-6.2,-5.8,-6.0,seed999
C[NH+](C)NCc1ccc(-c2ccccc2[N+](=O)[O-])c(Cc2csc(CSC(F)F)n2)n1,0.3523,5.0,-6.3,-5.7,-6.0,seed999
Cc1ccc(-c2cc(-c3nc(C(C)(C)C)cs3)nc(-c3cncs3)c2C=O)s1,0.3514,4.1,-6.5,-5.5,-6.0,seed999
CC[C@@H]1CCC(C(=O)NCc2ccco2)CN1c1sc(N)nc1C,0.8677,4.1,-5.9,-6.0,-5.95,seed999
CCc1nc2cc(CN(Nc3cnccc3C)C(C)=O)ccc2n1C,0.7263,3.8,-6.2,-5.7,-5.95,seed999
CO[C@@H]1C(N2CCC(O)(CNc3nc(C)cs3)CC2)CO[C@@H]1C,0.8459,4.1,-6.0,-5.9,-5.95,seed999
C[C@H]1CC(C2OCCNC2[C@@H](C)Sc2ccccn2)C[C@H](C)O1,0.8559,3.0,-5.9,-6.0,-5.95,seed999
CCS(=O)(=O)c1cc(NC(=O)Nc2cccnc2)c(O)cc1-c1cc(F)cc(Br)c1,0.4422,5.0,-6.5,-5.4,-5.95,seed999
CC[C@@H](C)NC(=O)c1ncc(C(C)(F)[C@@H](Cc2cnn(C)c2)OC(=O)OC(C)C)s1,0.5967,5.0,-6.5,-5.4,-5.95,seed999
CC(C(=O)Nc1cccc(Cl)c1Cc1nc2ccccc2[nH]1)N(C)C[SH](=O)=O,0.5106,5.0,-6.2,-5.7,-5.95,seed999
CCc1ccc(C=C(C)C(C)c2cnc([C@@H]3CCCO3)s2)s1,0.687,3.2,-6.0,-5.9,-5.95,seed999
C[C@H]1CC(COCc2ccccc2)(c2[nH]cc[nH+]2)C(N(C)C)[C@H](CCc2ncnn2C)O1,0.5525,5.0,-6.2,-5.7,-5.95,seed999
C[C@H](OCN1CCC2(CC1)OCCO2)C1C[NH2+]CCN1OCC1CC1,0.6805,5.0,-5.7,-6.2,-5.95,seed999
CC[C@@H](C)NC(=O)c1ncc(C(C)(F)[C@H](O)Cc2cnn(C)c2)s1,0.7987,4.9,-5.8,-6.1,-5.95,seed999
Cc1ccc(NC(=O)Cc2cscc2Cc2cn[nH]c2)nc1,0.7607,3.8,-6.2,-5.6,-5.9,seed999
COc1ccc(N2CCOCC2[C@@H](C)Sc2ccccn2)cc1O,0.8394,3.8,-6.2,-5.6,-5.9,seed999
C[C@@H]1CCN(c2cc3c(cc2NC2CC2)COC3)C[C@H]1O,0.8968,2.7,-6.0,-5.8,-5.9,seed999
C[C@@H]1CCCCN1C(=O)C1CCc2cc(NCC=O)ccc21,0.8699,2.7,-6.0,-5.8,-5.9,seed999
Fc1ccc(OCc2c[nH]c3ccccc23)cc1,0.739,1.9,-5.5,-6.3,-5.9,seed999
CCC[C@H]1COc2c(cccc2-c2ccnc(Cl)c2)O1,0.7877,2.2,-6.0,-5.8,-5.9,seed999
CCN(c1ccc(N2CCOCC2)c(C)c1C)N1CCC2(CC1)OCCO2,0.8056,3.8,-6.0,-5.8,-5.9,seed999
CCN(C)C(=O)C=CC[NH+]1CCCC(Nc2ccccc2F)[C@@H]1C,0.7773,3.5,-6.0,-5.8,-5.9,seed999
CCS(=O)(=O)c1cc(NC(=O)Nc2cccnc2)c(O)c(CN2CCCC2=O)c1-c1cc(F)cc(Br)c1,0.3351,5.0,-6.2,-5.6,-5.9,seed999
O=CNc1ccc(F)cc1C(=O)Nc1ccc(F)cc1,0.8435,2.8,-5.3,-6.4,-5.85,seed999
C#Cc1ccc(-c2nc(C(=O)NCCC(C)C)co2)cc1,0.8573,2.7,-5.9,-5.8,-5.85,seed999
C[C@H]1CN(CCc2cc3ccccc3[nH]2)C[C@H](C)O1,0.9167,1.9,-5.4,-6.3,-5.85,seed999
O=CC(Nc1ccc2c(c1)CCC2)N1CCOC1=O,0.8347,3.0,-6.0,-5.7,-5.85,seed999
C[C@@H]1CC(C(Oc2ccsc2)[C@@H]2CCCO2)C[C@H](C)O1,0.8437,2.7,-5.9,-5.8,-5.85,seed999
CC(C)N(C)c1cc(F)c(Br)cc1-c1cc(O)c(C2C[NH2+]CCN2)cc1Cl,0.6566,3.6,-6.1,-5.6,-5.85,seed999
CCC[NH+](C)NCc1cccc(Cc2csc(CSC(F)F)n2)n1,0.6283,5.0,-5.6,-6.1,-5.85,seed999
COc1ccc(Cc2sccc2Cn2cnnc2Sc2ccccc2F)cn1,0.4414,5.0,-6.3,-5.4,-5.85,seed999
CC[NH+](CCSc1ccncc1)C(C)[C@@H]([NH3+])c1cc(F)c(CO)cc1OC,0.5267,5.0,-6.0,-5.7,-5.85,seed999
CC[NH+](CC)C(CNCc1ccc(Cl)cc1)[C@@H]([NH3+])c1cc(F)c(CO)cc1OC,0.4388,5.0,-5.9,-5.8,-5.85,seed999
CCN(c1cc(CNC2CC2)c(N2CCOCC2)cc1COCC(F)F)N1CCC2(CC1)OCCO2,0.4875,5.0,-6.5,-5.2,-5.85,seed999
